Date,High_MMM,Low_MMM,Open_MMM,Close_MMM,Volume_MMM
2019-12-04,168.8699951171875,166.0,166.4199981689453,167.13999938964844,2139200
2019-12-05,167.8699951171875,162.72000122070312,167.22000122070312,164.3699951171875,3309300
2019-12-06,171.99000549316406,167.25,167.25,171.47000122070312,3880000
2019-12-09,171.25999450683594,168.7899932861328,169.39999389648438,169.8300018310547,2058200
2019-12-10,169.38999938964844,166.97000122070312,169.1300048828125,167.66000366210938,2670500
2019-12-11,168.83999633789062,167.3300018310547,168.3800048828125,168.74000549316406,1859000
2019-12-12,170.85000610351562,166.3300018310547,166.72999572753906,168.55999755859375,2872400
2019-12-13,171.1199951171875,168.0800018310547,169.6199951171875,168.7899932861328,2098000
2019-12-16,170.8300018310547,168.19000244140625,168.94000244140625,170.75,2917200
2019-12-17,171.7899932861328,169.2100067138672,170.35000610351562,169.92999267578125,2672600
2019-12-18,170.0,168.19000244140625,169.77999877929688,169.02999877929688,2270400
2019-12-19,172.5800018310547,169.14999389648438,169.6199951171875,172.14999389648438,2757600
2019-12-20,175.47000122070312,172.1999969482422,174.7899932861328,175.3699951171875,7513000
2019-12-23,179.17999267578125,176.55999755859375,176.7100067138672,178.47000122070312,4876300
2019-12-24,178.6699981689453,176.0399932861328,178.27000427246094,176.67999267578125,1259500
2019-12-26,176.66000366210938,175.5,176.4499969482422,176.58999633789062,1435200
2019-12-27,177.5399932861328,175.6199951171875,176.64999389648438,177.25999450683594,1472900
2019-12-30,178.9600067138672,175.58999633789062,177.25999450683594,175.8300018310547,1715100
2019-12-31,176.58999633789062,175.07000732421875,175.22999572753906,176.4199981689453,1573500
2020-01-02,180.00999450683594,177.13999938964844,177.67999267578125,180.0,3601700
2020-01-03,178.66000366210938,175.6300048828125,177.02000427246094,178.4499969482422,2466900
2020-01-06,178.7100067138672,176.35000610351562,177.14999389648438,178.6199951171875,1998000
2020-01-07,178.50999450683594,176.82000732421875,178.27999877929688,177.89999389648438,2173000
2020-01-08,181.5,177.64999389648438,178.0,180.6300048828125,2758300
2020-01-09,181.58999633789062,179.75999450683594,181.50999450683594,181.1999969482422,2746300
2020-01-10,182.17999267578125,180.13999938964844,181.61000061035156,180.47000122070312,2103800
2020-01-13,182.22999572753906,180.36000061035156,180.94000244140625,180.9199981689453,2090800
2020-01-14,182.5500030517578,180.2100067138672,180.9199981689453,181.3699951171875,2911200
2020-01-15,181.86000061035156,179.17999267578125,181.4199981689453,179.77999877929688,2482200
2020-01-16,181.1999969482422,179.69000244140625,180.67999267578125,181.00999450683594,2149900
2020-01-17,182.14999389648438,180.6999969482422,181.0,181.35000610351562,3690100
2020-01-21,181.91000366210938,178.6300048828125,181.85000610351562,179.38999938964844,3367700
2020-01-22,180.57000732421875,177.8800048828125,179.50999450683594,178.02999877929688,2420200
2020-01-23,178.44000244140625,176.38999938964844,177.07000732421875,177.74000549316406,2358400
2020-01-24,179.80999755859375,177.52999877929688,178.49000549316406,178.14999389648438,2643100
2020-01-27,180.58999633789062,175.5399932861328,179.86000061035156,175.6300048828125,4361400
2020-01-28,172.33999633789062,165.0500030517578,171.89999389648438,165.5800018310547,8920700
2020-01-29,166.47000122070312,161.52999877929688,166.35000610351562,162.0,5343900
2020-01-30,162.63999938964844,158.75999450683594,161.0,162.50999450683594,4357100
2020-01-31,162.64999389648438,158.22999572753906,162.0,158.66000366210938,5740300
2020-02-03,160.30999755859375,156.3800048828125,160.02999877929688,156.58999633789062,3925500
2020-02-04,159.9600067138672,157.0,159.77000427246094,157.24000549316406,4363900
2020-02-05,162.3300018310547,158.6999969482422,159.1199951171875,162.3300018310547,3118200
2020-02-06,165.0,162.47000122070312,164.49000549316406,162.88999938964844,3413800
2020-02-07,161.9199981689453,159.6300048828125,161.41000366210938,160.0800018310547,2736200
2020-02-10,161.25999450683594,158.8699951171875,160.2100067138672,160.14999389648438,2754800
2020-02-11,162.52000427246094,160.02000427246094,161.0,162.4499969482422,2275100
2020-02-12,165.0399932861328,163.57000732421875,164.24000549316406,163.8000030517578,2736400
2020-02-13,161.8699951171875,159.0,161.75999450683594,159.75999450683594,3413900
2020-02-14,161.13999938964844,158.82000732421875,159.85000610351562,161.00999450683594,2233500
2020-02-18,160.52999877929688,158.0399932861328,160.36000061035156,158.8800048828125,2478900
2020-02-19,160.47000122070312,158.36000061035156,159.0800018310547,159.33999633789062,2296400
2020-02-20,161.38999938964844,158.5,159.0,158.55999755859375,3275100
2020-02-21,158.58999633789062,156.1199951171875,158.3300018310547,156.92999267578125,3535300
2020-02-24,154.7100067138672,152.22000122070312,154.4499969482422,152.5500030517578,3635600
2020-02-25,153.44000244140625,145.97000122070312,153.30999755859375,146.85000610351562,5263400
2020-02-26,151.82000732421875,148.08999633789062,149.57000732421875,148.9600067138672,5152100
2020-02-27,155.42999267578125,149.0,151.22999572753906,150.16000366210938,8241600
2020-02-28,156.72000122070312,146.0,154.08999633789062,149.24000549316406,11499700
2020-03-02,153.42999267578125,148.3699951171875,151.33999633789062,153.02000427246094,8026300
2020-03-03,154.0,144.44000244140625,152.44000244140625,145.24000549316406,8296500
2020-03-04,154.0,145.99000549316406,147.02000427246094,153.97999572753906,5773800
2020-03-05,154.35000610351562,149.5500030517578,150.8000030517578,151.41000366210938,5887000
2020-03-06,154.74000549316406,147.8699951171875,149.58999633789062,153.64999389648438,7155100
2020-03-09,149.4600067138672,143.5500030517578,146.58999633789062,144.05999755859375,8194400
2020-03-10,153.3800048828125,144.8800048828125,149.02000427246094,153.3000030517578,5651700
2020-03-11,149.72999572753906,146.47000122070312,149.72999572753906,147.24000549316406,4748200
2020-03-12,141.7100067138672,130.33999633789062,139.9600067138672,133.5800018310547,8215800
2020-03-13,141.69000244140625,131.0,141.00999450683594,141.67999267578125,6580300
2020-03-16,135.5,128.00999450683594,129.86000061035156,130.91000366210938,7440800
2020-03-17,136.77000427246094,129.61000061035156,131.94000244140625,134.44000244140625,6535400
2020-03-18,139.3699951171875,128.38999938964844,128.4600067138672,137.02000427246094,6860400
2020-03-19,140.17999267578125,132.92999267578125,137.7100067138672,137.50999450683594,6365700
2020-03-20,139.24000549316406,122.70999908447266,138.07000732421875,124.88999938964844,9589200
2020-03-23,128.39999389648438,114.04000091552734,128.16000366210938,117.87000274658203,7934300
2020-03-24,133.4499969482422,121.0,122.29000091552734,132.72000122070312,9311700
2020-03-25,134.69000244140625,126.80000305175781,133.14999389648438,131.5399932861328,7742500
2020-03-26,136.3800048828125,130.61000061035156,131.7899932861328,136.17999267578125,6717000
2020-03-27,137.07000732421875,130.91000366210938,132.8300018310547,133.24000549316406,4262300
2020-03-30,138.00999450683594,131.05999755859375,132.25,137.74000549316406,3869500
2020-03-31,139.44000244140625,135.67999267578125,135.69000244140625,136.50999450683594,3613700
2020-04-01,135.83999633789062,131.00999450683594,132.0,133.13999938964844,3777600
2020-04-02,138.2100067138672,132.10000610351562,132.36000061035156,137.91000366210938,3990300
2020-04-03,137.44000244140625,132.89999389648438,136.00999450683594,133.7899932861328,3588300
2020-04-06,141.25,136.89999389648438,137.86000061035156,140.6999969482422,5639700
2020-04-07,150.63999938964844,144.39999389648438,147.5,144.60000610351562,5496300
2020-04-08,149.72000122070312,143.91000366210938,145.72999572753906,148.99000549316406,3071100
2020-04-09,149.72999572753906,146.5399932861328,148.4600067138672,147.77999877929688,4783700
2020-04-13,148.5800018310547,145.3000030517578,147.5,146.39999389648438,2642300
2020-04-14,150.97999572753906,148.0500030517578,149.6199951171875,150.13999938964844,3318400
2020-04-15,148.5500030517578,144.89999389648438,148.19000244140625,145.16000366210938,3043900
2020-04-16,146.4499969482422,143.22999572753906,145.27000427246094,144.89999389648438,4170400
2020-04-17,148.5,144.8000030517578,147.44000244140625,146.4600067138672,5393100
2020-04-20,147.02000427246094,143.64999389648438,144.75,143.6699981689453,2893000
2020-04-21,142.77000427246094,140.5,142.25,141.6300048828125,2331100
2020-04-22,144.47999572753906,141.7100067138672,143.36000061035156,143.61000061035156,2749600
2020-04-23,147.5800018310547,143.8800048828125,144.5800018310547,144.3300018310547,2585300
2020-04-24,147.33999633789062,144.30999755859375,145.1699981689453,147.0,2247100
2020-04-27,154.49000549316406,147.88999938964844,148.0,153.64999389648438,4644900
2020-04-28,163.0800018310547,155.1999969482422,160.02999877929688,157.61000061035156,8294100
2020-04-29,160.22000122070312,155.1699981689453,158.5399932861328,156.25999450683594,3987100
2020-04-30,154.94000244140625,151.75,154.30999755859375,151.9199981689453,3667800
2020-05-01,150.0399932861328,147.72999572753906,149.3000030517578,148.60000610351562,2926400
2020-05-04,148.55999755859375,146.05999755859375,148.5399932861328,148.39999389648438,2229800
2020-05-05,150.0,147.10000610351562,149.88999938964844,147.42999267578125,2269200
2020-05-06,148.1699981689453,145.99000549316406,147.7899932861328,146.1999969482422,2168600
2020-05-07,147.85000610351562,144.89999389648438,147.6999969482422,145.74000549316406,2800800
2020-05-08,149.17999267578125,146.3800048828125,147.0800018310547,148.50999450683594,2169700
2020-05-11,147.9600067138672,145.58999633789062,147.82000732421875,145.72999572753906,3034600
2020-05-12,147.22000122070312,141.4499969482422,146.5500030517578,141.52000427246094,3030000
2020-05-13,140.72999572753906,135.0,140.7100067138672,136.1199951171875,4806000
2020-05-14,136.14999389648438,131.1199951171875,135.0,135.99000549316406,5897700
2020-05-15,138.8699951171875,134.1999969482422,134.52999877929688,138.69000244140625,10113700
2020-05-18,149.72000122070312,142.50999450683594,143.16000366210938,149.27000427246094,6017100
2020-05-19,151.64999389648438,147.3699951171875,148.5,148.3800048828125,4059900
2020-05-20,151.42999267578125,148.8300018310547,149.8699951171875,149.67999267578125,3428800
2020-05-21,148.63999938964844,145.33999633789062,147.74000549316406,145.80999755859375,2789100
2020-05-22,146.63999938964844,144.60000610351562,145.74000549316406,146.44000244140625,2661400
2020-05-26,152.97999572753906,149.1999969482422,150.42999267578125,152.0800018310547,4616300
2020-05-27,158.16000366210938,153.33999633789062,153.99000549316406,158.14999389648438,6056300
2020-05-28,159.8699951171875,154.1300048828125,158.7100067138672,156.82000732421875,6730700
2020-05-29,156.8699951171875,153.0500030517578,155.5,156.44000244140625,8632200
2020-06-01,157.5500030517578,154.88999938964844,155.9499969482422,155.5800018310547,2083400
2020-06-02,158.60000610351562,156.6300048828125,156.75,157.63999938964844,2333800
2020-06-03,161.66000366210938,158.52000427246094,159.35000610351562,161.2100067138672,3674300
2020-06-04,162.5800018310547,159.17999267578125,159.75999450683594,162.5500030517578,2880700
2020-06-05,168.35000610351562,165.0,165.0,167.41000366210938,4527200
2020-06-08,169.5399932861328,165.27000427246094,167.10000610351562,166.8699951171875,2987600
2020-06-09,167.9600067138672,164.0800018310547,165.47999572753906,166.6999969482422,3161600
2020-06-10,167.33999633789062,163.80999755859375,166.89999389648438,163.89999389648438,2551300
2020-06-11,160.25,152.30999755859375,160.05999755859375,152.3800048828125,5016600
2020-06-12,157.4199981689453,151.72999572753906,156.27999877929688,154.8699951171875,2998800
2020-06-15,159.6199951171875,150.49000549316406,150.8800048828125,157.72999572753906,4093800
2020-06-16,163.3800048828125,156.88999938964844,162.85000610351562,159.6699981689453,3386700
2020-06-17,160.8699951171875,158.97000122070312,160.1999969482422,159.22000122070312,1714600
2020-06-18,159.8300018310547,157.58999633789062,158.07000732421875,159.2100067138672,1806100
2020-06-19,162.08999633789062,156.47000122070312,161.35000610351562,158.14999389648438,6405200
2020-06-22,157.4199981689453,155.47999572753906,157.0,156.69000244140625,2020900
2020-06-23,158.6699981689453,156.24000549316406,157.9600067138672,157.83999633789062,2301800
2020-06-24,156.72999572753906,151.7100067138672,156.2899932861328,152.22000122070312,3042800
2020-06-25,155.0500030517578,150.10000610351562,152.0500030517578,154.6699981689453,2060700
2020-06-26,154.77999877929688,151.52999877929688,154.60000610351562,152.52000427246094,2826400
2020-06-29,156.50999450683594,153.47999572753906,153.89999389648438,155.57000732421875,2145100
2020-06-30,156.7100067138672,154.0500030517578,154.91000366210938,155.99000549316406,2941600
2020-07-01,157.8000030517578,155.30999755859375,156.33999633789062,155.42999267578125,1625600
2020-07-02,158.8800048828125,156.4600067138672,157.6199951171875,157.0399932861328,1982800
2020-07-06,159.9600067138672,157.0500030517578,158.8699951171875,158.10000610351562,2099500
2020-07-07,157.10000610351562,154.69000244140625,156.0800018310547,154.82000732421875,1571700
2020-07-08,155.60000610351562,153.8699951171875,155.07000732421875,154.5800018310547,1662000
2020-07-09,154.72000122070312,151.0399932861328,153.9199981689453,151.4499969482422,2190000
2020-07-10,153.25,150.99000549316406,151.69000244140625,152.85000610351562,1954500
2020-07-13,156.92999267578125,154.16000366210938,154.35000610351562,154.8000030517578,2217800
2020-07-14,159.22999572753906,153.9199981689453,154.8000030517578,158.5399932861328,3198900
2020-07-15,161.3800048828125,159.25,159.97999572753906,159.3300018310547,3472300
2020-07-16,160.91000366210938,158.0399932861328,159.25,160.5,1801500
2020-07-17,161.55999755859375,159.50999450683594,160.86000061035156,159.8300018310547,2551700
2020-07-20,158.8699951171875,156.3699951171875,158.85000610351562,156.3699951171875,1790100
2020-07-21,159.6300048828125,156.99000549316406,157.0,157.8000030517578,2757200
2020-07-22,159.92999267578125,157.02000427246094,157.42999267578125,158.7100067138672,1899600
2020-07-23,159.64999389648438,158.36000061035156,159.0,159.2899932861328,2695100
2020-07-24,161.60000610351562,158.72000122070312,160.0500030517578,159.83999633789062,2524700
2020-07-27,163.3800048828125,159.3300018310547,159.52999877929688,163.24000549316406,3198500
2020-07-28,157.47999572753906,153.8000030517578,155.47000122070312,155.3300018310547,7738800
2020-07-29,157.52999877929688,154.9199981689453,156.5,156.25,3322700
2020-07-30,154.72000122070312,151.36000061035156,154.30999755859375,152.1199951171875,3113000
2020-07-31,151.75,148.8000030517578,151.67999267578125,150.47000122070312,3266400
2020-08-03,151.4199981689453,149.30999755859375,151.08999633789062,150.41000366210938,2264900
2020-08-04,151.24000549316406,149.66000366210938,149.89999389648438,151.2100067138672,1935500
2020-08-05,155.39999389648438,152.10000610351562,152.16000366210938,155.35000610351562,2644400
2020-08-06,156.49000549316406,154.67999267578125,155.92999267578125,156.0,2885800
2020-08-07,158.4199981689453,155.07000732421875,155.99000549316406,158.3300018310547,2184300
2020-08-10,161.60000610351562,158.5500030517578,158.5500030517578,161.44000244140625,2272800
2020-08-11,166.63999938964844,163.0399932861328,164.1300048828125,163.3800048828125,3764500
2020-08-12,165.9499969482422,163.35000610351562,165.0,164.25999450683594,2079200
2020-08-13,167.49000549316406,164.75,165.52000427246094,165.86000061035156,2884000
2020-08-14,166.3000030517578,164.52000427246094,164.61000061035156,166.10000610351562,1607300
2020-08-17,166.3699951171875,163.64999389648438,165.1699981689453,164.7100067138672,2068100
2020-08-18,165.44000244140625,163.75999450683594,164.42999267578125,164.3800048828125,1519100
2020-08-19,165.69000244140625,163.77999877929688,164.94000244140625,163.97000122070312,2012800
2020-08-20,163.66000366210938,162.3800048828125,163.02000427246094,162.97000122070312,1990300
2020-08-21,162.69000244140625,160.74000549316406,160.92999267578125,161.7100067138672,2005600
2020-08-24,163.9499969482422,161.14999389648438,161.5500030517578,163.52999877929688,2604400
2020-08-25,165.25,162.4199981689453,164.86000061035156,163.10000610351562,1938500
2020-08-26,164.77000427246094,161.69000244140625,162.8699951171875,163.89999389648438,2503400
2020-08-27,165.36000061035156,163.17999267578125,164.5,164.0800018310547,2325900
2020-08-28,166.1699981689453,163.9199981689453,164.63999938964844,165.66000366210938,3046300
2020-08-31,165.75,162.08999633789062,165.16000366210938,163.02000427246094,2881100
2020-09-01,165.5500030517578,161.63999938964844,162.1699981689453,164.8000030517578,2901100
2020-09-02,170.0,165.13999938964844,165.16000366210938,169.50999450683594,3943700
2020-09-03,170.4199981689453,164.99000549316406,170.0,166.30999755859375,3481300
2020-09-04,169.11000061035156,163.89999389648438,168.17999267578125,165.77000427246094,3267000
2020-09-08,165.6300048828125,161.8800048828125,165.5800018310547,163.1699981689453,2863900
2020-09-09,167.33999633789062,164.0,164.0,165.6999969482422,2721700
2020-09-10,166.6699981689453,162.75,166.24000549316406,163.14999389648438,2054200
2020-09-11,166.6999969482422,163.05999755859375,163.44000244140625,166.1699981689453,1698500
2020-09-14,169.42999267578125,166.42999267578125,167.66000366210938,168.4600067138672,2264200
2020-09-15,169.92999267578125,166.1699981689453,169.8699951171875,166.57000732421875,2056300
2020-09-16,171.10000610351562,167.50999450683594,167.8699951171875,169.50999450683594,2931700
2020-09-17,173.1999969482422,167.19000244140625,168.0,172.3800048828125,2756100
2020-09-18,172.77999877929688,169.47000122070312,172.05999755859375,169.5500030517578,4084500
2020-09-21,166.6699981689453,159.63999938964844,165.97999572753906,161.36000061035156,3911700
2020-09-22,163.6699981689453,160.4199981689453,161.05999755859375,162.33999633789062,2103800
2020-09-23,164.24000549316406,159.1199951171875,162.52000427246094,159.50999450683594,2248200
2020-09-24,161.9600067138672,158.07000732421875,159.39999389648438,160.4199981689453,1569700
2020-09-25,160.97999572753906,158.86000061035156,159.30999755859375,160.27000427246094,1948900
2020-09-28,164.13999938964844,161.3300018310547,162.0,161.66000366210938,2098500
2020-09-29,161.9499969482422,158.77999877929688,161.6699981689453,159.80999755859375,2006700
2020-09-30,163.10000610351562,158.61000061035156,160.92999267578125,160.17999267578125,3056900
2020-10-01,161.89999389648438,157.72000122070312,160.6699981689453,158.7899932861328,1989100
2020-10-02,161.94000244140625,156.25,156.47000122070312,160.36000061035156,1768600
2020-10-05,163.5,161.75999450683594,162.25,162.75,1457000
2020-10-06,165.6999969482422,161.8300018310547,163.44000244140625,162.22999572753906,2021900
2020-10-07,167.75,164.41000366210938,165.10000610351562,166.49000549316406,2155400
2020-10-08,168.14999389648438,166.1300048828125,167.3000030517578,167.7100067138672,1902600
2020-10-09,170.47999572753906,167.9499969482422,168.8800048828125,169.3000030517578,2015500
2020-10-12,170.61000061035156,168.1199951171875,169.47000122070312,168.64999389648438,1533600
2020-10-13,169.4499969482422,166.0,168.3000030517578,166.6300048828125,1575300
2020-10-14,169.5399932861328,166.7899932861328,167.00999450683594,168.39999389648438,1435300
2020-10-15,169.67999267578125,165.8000030517578,166.0500030517578,169.0800018310547,1638100
2020-10-16,172.07000732421875,169.22000122070312,169.94000244140625,170.97000122070312,2478600
2020-10-19,172.35000610351562,168.8699951171875,171.02000427246094,169.5500030517578,1909900
2020-10-20,173.19000244140625,169.99000549316406,170.5,170.9499969482422,1813000
2020-10-21,172.11000061035156,169.07000732421875,170.33999633789062,169.1699981689453,1511100
2020-10-22,170.99000549316406,168.38999938964844,169.63999938964844,170.7100067138672,1663200
2020-10-23,172.17999267578125,169.02000427246094,171.9199981689453,169.8000030517578,2137500
2020-10-26,168.08999633789062,164.38999938964844,167.67999267578125,166.16000366210938,3338800
2020-10-27,164.97999572753906,160.64999389648438,164.5,161.02999877929688,3894400
2020-10-28,162.85000610351562,158.1199951171875,159.80999755859375,158.52999877929688,3065100
2020-10-29,160.17999267578125,156.1300048828125,158.11000061035156,158.47999572753906,2680900
2020-10-30,159.9600067138672,157.0,158.3300018310547,159.9600067138672,2234500
2020-11-02,163.4199981689453,160.92999267578125,162.19000244140625,162.94000244140625,2116600
2020-11-03,166.8300018310547,163.74000549316406,164.86000061035156,165.50999450683594,1896900
2020-11-04,165.3000030517578,159.89999389648438,162.75,160.16000366210938,3140900
2020-11-05,164.41000366210938,162.02000427246094,162.16000366210938,163.1999969482422,2178500
2020-11-06,164.3000030517578,161.57000732421875,163.66000366210938,163.02000427246094,1685000
2020-11-09,175.42999267578125,163.14999389648438,174.1300048828125,163.42999267578125,4418100
2020-11-10,169.27000427246094,163.86000061035156,165.19000244140625,169.13999938964844,3500400
2020-11-11,170.74000549316406,167.60000610351562,170.72999572753906,169.2100067138672,2884400
2020-11-12,169.19000244140625,165.5800018310547,168.14999389648438,167.0500030517578,2216700
2020-11-13,170.25999450683594,167.27999877929688,167.9199981689453,169.7899932861328,1812100
2020-11-16,173.88999938964844,170.17999267578125,172.6199951171875,173.86000061035156,2434300
2020-11-17,174.5,170.86000061035156,173.0399932861328,173.63999938964844,2589900
2020-11-18,174.6999969482422,171.3300018310547,174.5,171.39999389648438,2615800
2020-11-19,171.8800048828125,169.3000030517578,170.57000732421875,171.61000061035156,2986000
2020-11-20,172.9499969482422,170.9600067138672,171.5,172.88999938964844,2656900
2020-11-23,174.86000061035156,173.4499969482422,173.75999450683594,174.13999938964844,2064300
2020-11-24,177.22000122070312,174.89999389648438,175.0,177.0800018310547,3086000
2020-11-25,177.33999633789062,175.4499969482422,176.83999633789062,177.1199951171875,2052200
2020-11-27,179.6300048828125,175.57000732421875,177.82000732421875,176.88999938964844,1267100
2020-11-30,176.0,172.6999969482422,175.77000427246094,172.72999572753906,6141300
2020-12-01,175.69000244140625,170.00999450683594,174.22000122070312,170.52000427246094,3859600
2020-12-02,172.5800018310547,170.22000122070312,170.25999450683594,171.85000610351562,2421800
2020-12-03,173.38999938964844,171.0399932861328,171.0399932861328,171.8300018310547,2377800
2020-12-04,173.16000366210938,171.5399932861328,172.1300048828125,172.4600067138672,2663600
2020-12-07,172.5,169.17999267578125,171.72000122070312,170.14999389648438,2526800
2020-12-08,172.8300018310547,169.6999969482422,169.74000549316406,172.4600067138672,1730800
2020-12-09,175.63999938964844,171.92999267578125,172.6699981689453,175.2899932861328,2790900
2020-12-10,175.39999389648438,172.69000244140625,174.8699951171875,173.49000549316406,2228800
2020-12-11,174.64999389648438,172.1699981689453,172.3000030517578,174.02000427246094,1875700
2020-12-14,176.1999969482422,172.99000549316406,175.6699981689453,173.0800018310547,3700100
2020-12-15,175.05999755859375,172.5500030517578,174.38999938964844,174.67999267578125,2270600
2020-12-16,175.85000610351562,174.35000610351562,174.61000061035156,175.41000366210938,1949900
2020-12-17,177.4600067138672,175.38999938964844,176.0,176.64999389648438,2327800
2020-12-18,177.4600067138672,175.11000061035156,176.75999450683594,176.4199981689453,4682000
2020-12-21,176.1300048828125,173.02999877929688,173.61000061035156,175.66000366210938,1704600
2020-12-22,175.92999267578125,174.17999267578125,175.0500030517578,174.77999877929688,1381200
2020-12-23,175.80999755859375,173.9600067138672,175.3000030517578,173.99000549316406,1762600
2020-12-24,174.7899932861328,173.4199981689453,174.4199981689453,174.52000427246094,656200
2020-12-28,176.39999389648438,174.38999938964844,175.30999755859375,174.7100067138672,1403000
2020-12-29,175.63999938964844,173.14999389648438,175.5500030517578,173.85000610351562,1218900
2020-12-30,174.9199981689453,173.3800048828125,173.8800048828125,174.11000061035156,1419100
2020-12-31,174.8699951171875,173.17999267578125,174.1199951171875,174.7899932861328,1841300
2021-01-04,176.1999969482422,170.5500030517578,175.0,171.8699951171875,2996200
2021-01-05,173.25,170.64999389648438,172.00999450683594,171.5800018310547,2295300
2021-01-06,175.57000732421875,172.0399932861328,172.72000122070312,174.19000244140625,3346400
2021-01-07,173.4600067138672,166.16000366210938,171.55999755859375,169.72000122070312,5863400
2021-01-08,169.5399932861328,164.61000061035156,169.1699981689453,166.6199951171875,4808100
2021-01-11,167.13999938964844,165.0,166.10000610351562,165.1999969482422,2736600
2021-01-12,167.17999267578125,164.0800018310547,165.89999389648438,166.50999450683594,2949100
2021-01-13,167.74000549316406,166.0500030517578,167.27000427246094,166.27999877929688,2098000
2021-01-14,167.36000061035156,165.22999572753906,167.27000427246094,166.41000366210938,2895400
2021-01-15,166.25999450683594,163.3800048828125,165.6300048828125,165.5500030517578,3550700
2021-01-19,169.5500030517578,166.8000030517578,167.25999450683594,169.1199951171875,3903200
2021-01-20,170.5800018310547,168.42999267578125,169.0399932861328,170.22000122070312,2672300
2021-01-21,171.49000549316406,169.38999938964844,170.22000122070312,170.6699981689453,2688200
2021-01-22,170.1999969482422,167.24000549316406,170.1999969482422,169.0399932861328,2349300
2021-01-25,172.49000549316406,168.22999572753906,168.8800048828125,170.38999938964844,3353100
2021-01-26,176.83999633789062,172.0800018310547,173.77999877929688,175.9499969482422,5148900
2021-01-27,187.27000427246094,177.16000366210938,177.30999755859375,186.64999389648438,8097000
2021-01-28,186.5800018310547,182.5800018310547,185.0,183.4199981689453,4153700
2021-01-29,182.97999572753906,174.8699951171875,182.2899932861328,175.66000366210938,4217200
2021-02-01,177.11000061035156,173.97000122070312,175.97000122070312,174.6999969482422,2569700
2021-02-02,177.52999877929688,174.85000610351562,176.25,175.02000427246094,2844400
2021-02-03,177.44000244140625,173.5500030517578,175.3800048828125,175.47999572753906,2874200
2021-02-04,177.2899932861328,175.50999450683594,175.7899932861328,177.10000610351562,1833000
2021-02-05,179.22999572753906,176.6999969482422,177.60000610351562,179.00999450683594,1822400
2021-02-08,180.8699951171875,179.1699981689453,179.3000030517578,180.75999450683594,2355100
2021-02-09,181.89999389648438,180.17999267578125,181.22000122070312,180.94000244140625,1942800
2021-02-10,182.3800048828125,180.63999938964844,181.8800048828125,181.0800018310547,1929000
2021-02-11,179.8800048828125,175.83999633789062,179.35000610351562,177.2100067138672,2188400
2021-02-12,178.83999633789062,177.2100067138672,177.27000427246094,178.6999969482422,1081500
2021-02-16,179.69000244140625,176.32000732421875,179.0,176.6300048828125,1834000
2021-02-17,177.3000030517578,175.13999938964844,176.0500030517578,176.64999389648438,1578100
2021-02-18,179.6699981689453,176.14999389648438,177.25,179.3699951171875,2087100
2021-02-19,180.77000427246094,176.1999969482422,179.57000732421875,176.5399932861328,2986800
2021-02-22,177.08999633789062,175.00999450683594,176.4600067138672,176.1199951171875,2271500
2021-02-23,177.5399932861328,174.7100067138672,177.5399932861328,176.1699981689453,2352300
2021-02-24,177.97999572753906,173.75999450683594,176.0,177.6300048828125,2742600
2021-02-25,180.75,177.42999267578125,177.52000427246094,178.75999450683594,2634300
2021-02-26,179.4499969482422,174.61000061035156,179.44000244140625,175.05999755859375,3363300
2021-03-01,177.5,175.6999969482422,175.6999969482422,176.41000366210938,1840000
2021-03-02,177.7899932861328,174.7899932861328,177.0,177.11000061035156,2272400
2021-03-03,180.02000427246094,176.8000030517578,177.42999267578125,178.05999755859375,2267800
2021-03-04,180.17999267578125,174.07000732421875,179.2899932861328,177.6300048828125,3535700
2021-03-05,181.55999755859375,176.9499969482422,178.4499969482422,180.8000030517578,2262800
2021-03-08,185.6999969482422,180.92999267578125,180.99000549316406,183.77000427246094,2574900
2021-03-09,184.14999389648438,181.02000427246094,183.5,181.17999267578125,2842100
2021-03-10,185.3800048828125,181.41000366210938,182.3699951171875,184.50999450683594,2370700
2021-03-11,185.07000732421875,182.10000610351562,183.1300048828125,184.57000732421875,2377300
2021-03-12,186.2100067138672,184.27000427246094,185.61000061035156,184.9199981689453,2691600
2021-03-15,189.6300048828125,185.7100067138672,186.02999877929688,189.47999572753906,3300000
2021-03-16,188.4600067138672,185.97999572753906,188.0,186.85000610351562,2264000
2021-03-17,189.99000549316406,187.0500030517578,187.3300018310547,188.3000030517578,2585100
2021-03-18,192.08999633789062,188.60000610351562,188.60000610351562,191.0,3050500
2021-03-19,191.0,188.69000244140625,190.60000610351562,188.7100067138672,6678900
2021-03-22,189.75999450683594,187.00999450683594,188.25999450683594,189.47000122070312,2605300
2021-03-23,191.7100067138672,187.89999389648438,188.77000427246094,188.3300018310547,2768700
2021-03-24,192.74000549316406,188.0800018310547,188.42999267578125,190.69000244140625,2829200
2021-03-25,193.36000061035156,190.1699981689453,191.63999938964844,193.10000610351562,2221000
2021-03-26,194.9499969482422,192.2100067138672,193.00999450683594,194.8800048828125,2677600
2021-03-29,196.72000122070312,193.50999450683594,193.6199951171875,195.74000549316406,2601800
2021-03-30,196.6300048828125,193.8800048828125,194.97999572753906,194.63999938964844,1876700
2021-03-31,194.42999267578125,192.0500030517578,193.94000244140625,192.67999267578125,2426900
2021-04-01,193.9199981689453,190.83999633789062,193.25,192.6999969482422,1902100
